Student ID,Name,Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA
9aec56a8-5731-4609-9375-ee90d6b361e4,Tina Sanders,21,Female,EEE,6.86,0,65.43,Robotics,"C++, Machine Learning, Java, Web Development",No,,Not Placed,,0,,6.55,6.51,7.87,5.32,6.68,6.76,7.58,7.61
02042738-20c5-4a3f-86d8-522e89994afb,Meena,22,Female,MECH,6.88,0,99.45,"Literary Society, Cultural Club","Java, Web Development, Machine Learning, Data Science, C++",No,,Not Placed,,0,,6.4,6.7,7.81,6.42,6.25,6.78,5.82,8.82
600a054e-21ed-45e0-8beb-97ef7240ae8c,Rakesh,20,Male,CSE,6.69,2,65.62,Sports Club,"Web Development, SQL, Python, Java",Yes,Research,Placed,Core Engineering,11.26,Research,6.44,6.79,5.32,6.19,7.96,8.62,5.77,6.41
3c9abe10-238d-4f44-8ac4-d0eb3373730e,Allison Spencer,23,Female,ECE,6.88,1,60.96,"Literary Society, Robotics, Cultural Club","SQL, Java",No,,Placed,Higher Studies,8.7,Startup,7.32,7.13,6.67,5.99,6.21,7.1,5.89,8.77
a879d8f8-9042-4eb7-8b04-0f53e63949d4,Timothy Edwards,21,Female,ECE,7.14,0,60.16,Literary Society,"Machine Learning, Web Development, Java",No,,Placed,Higher Studies,19.99,Startup,7.68,6.8,5.29,7.33,8.01,8.28,6.62,7.15
39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,Haley Anderson,22,Female,IT,7.29,1,60.47,"Literary Society, Robotics, Sports Club","Python, C++, Machine Learning",Yes,Consulting,Not Placed,,0,,7.38,8.37,6.37,7.57,6.89,6.82,6.23,8.67
ef9240b6-52d7-4f10-ba3a-6e9623ff23d3,Dean Young,22,Male,CIVIL,7.02,1,60.38,Sports Club,"Java, Python, Machine Learning",No,,Placed,Hardware,4.28,Higher Studies,7.07,4.45,7.44,8,5.85,7.41,8.83,7.11
620d4a1f-479f-4628-9674-eb650f9c5300,Curtis Wilkerson,21,Male,EEE,6.6,1,60.39,"Literary Society, Coding Club","Data Science, Web Development, Java",Yes,Research,Placed,Research,7.05,Startup,8.19,7.67,5.9,6.51,5.62,8.14,5.01,5.72
37850b5c-3ce5-488c-be53-d702e1f8d192,Karen Ortiz,22,Female,MECH,6.56,0,60.84,"Sports Club, Entrepreneurship Cell, Cultural Club","Web Development, Java, Data Science, Python, SQL",Yes,Research,Not Placed,,0,,5.56,7.26,7.5,6.74,5.24,7.02,5.71,7.43
30ac7d7b-a2f9-43a3-b810-ae665a31b4cc,Megan Le,18,Male,MECH,7.04,1,81.05,"Entrepreneurship Cell, Coding Club","Python, SQL",Yes,Consulting,Not Placed,,0,,6.59,5.62,6.3,7.58,7.68,7.41,8.3,6.81
9c904bed-6389-4af4-8710-90caa1e80536,Anita,20,Female,MECH,7.62,0,80.9,"Entrepreneurship Cell, Cultural Club","Java, Web Development",Yes,Core Engineering,Not Placed,,0,,7.84,9.07,6.33,8.68,6.42,8.41,6.45,7.77
5f584603-e5a3-48e9-84c1-f1b5ebbbd763,Robert Turner,22,Female,ECE,6.97,0,62.58,"Sports Club, Entrepreneurship Cell, Coding Club","Python, SQL, C++, Web Development, Java",No,,Placed,Higher Studies,12.76,Higher Studies,7.2,7.54,6.42,6.92,6.94,7.83,5.93,6.95
41f83199-f4ea-4769-8366-c189cd8d9f75,Robin Andrews,18,Female,MECH,6.96,1,82.97,"Literary Society, Coding Club, Robotics","Web Development, Java, C++, Python",Yes,Higher Studies,Placed,Higher Studies,17.16,Research,8.05,5.16,7.25,7.89,5.55,6.08,8.21,7.53
a6ea6a2a-3110-429d-8e75-7e3c59b21da1,Arjun,19,Male,CIVIL,6.99,2,72.21,"Cultural Club, Coding Club","Java, C++, Python, Machine Learning, Web Development",Yes,Higher Studies,Not Placed,,0,,6.99,6.44,7.7,7.4,6.81,7.49,6.62,6.47
2540fbfe-e12f-46cd-96ea-f269514e1353,Pamela Beard,18,Male,CIVIL,7.04,5,70.1,"Cultural Club, Robotics","SQL, Python, Java, Machine Learning",Yes,Research,Placed,Hardware,4.94,Research,7.52,7.33,5.48,7.48,7.69,6.66,8.04,6.15
ecf2d1d3-0725-4bbe-9b33-9e981879deaf,Rakesh,22,Male,MECH,6.92,1,72.39,"Cultural Club, Coding Club, Sports Club","Python, SQL",No,,Not Placed,,0,,7.64,7.15,6.81,6.88,5.94,5.23,7.46,8.22
2799db5f-73d5-44b7-b6ad-f3cd935cc092,Rahul,21,Male,EEE,6.4,1,62.07,"Cultural Club, Coding Club","Python, Web Development, Machine Learning, Data Science, Java",Yes,Higher Studies,Placed,Higher Studies,8.72,Job,7.28,4.26,6.54,6.69,5.48,7.8,5.86,7.27
c0ba22a4-7213-47cc-b896-17fa6493f5ef,Kathy Walker,20,Male,CSE,6.94,1,93.67,"Cultural Club, Robotics, Literary Society","Machine Learning, Python, C++, Java, Web Development",No,,Not Placed,,0,,6.71,6.35,6.87,6.44,7.26,5.68,7.32,8.91
c4183687-0cf7-4915-b01f-e8dfc3ba8448,Neha,21,Female,CSE,6.74,0,92.11,"Coding Club, Sports Club, Cultural Club","SQL, C++",Yes,Higher Studies,Placed,Consulting,16.75,Startup,5.76,7.33,6.2,7.6,7.12,6.01,6.84,7.07
a3b442bd-4649-4296-af58-42c3ff86cc31,Theresa Jones,19,Male,EEE,7.38,3,98.66,"Cultural Club, Entrepreneurship Cell","Data Science, Web Development, Python, Java, Machine Learning",No,,Not Placed,,0,,5.9,7.14,8.01,7.75,7.46,6.83,8.73,7.22
309a083a-0c9e-4060-b66c-7331a1722ee3,James Torres,23,Male,CIVIL,6.92,0,67.02,"Coding Club, Robotics, Entrepreneurship Cell","Java, Web Development",No,,Not Placed,,0,,7.22,6.73,7.33,5.79,6.14,6.13,9.17,6.83
38d5101f-423c-4d9d-993e-478302b34254,Kelly Carpenter,19,Male,IT,6.76,1,82.48,"Coding Club, Robotics, Literary Society","SQL, C++, Data Science, Python, Machine Learning",No,,Placed,Core Engineering,3.1,Job,6.23,5.87,7.31,5.73,6.59,6,7.55,8.8
298d9f00-a3b6-48ef-83a7-635ac03995b8,Divya,19,Female,CIVIL,7.09,2,70.38,"Entrepreneurship Cell, Literary Society","Java, Data Science, SQL",No,,Not Placed,,0,,7.92,6.52,8.01,5.72,7.41,6.2,7.2,7.77
de73992b-0232-4130-889e-90b28df49d52,Siddharth,23,Male,ECE,6.8,3,93.37,"Robotics, Sports Club, Literary Society","Web Development, Machine Learning, Data Science",Yes,Higher Studies,Placed,Core Engineering,3.14,Research,6.74,6.88,6.21,7.18,6.75,7.11,6.84,6.65
98874bfe-c136-4c65-ae2a-e3413f59e4f2,Angela Griffin,18,Female,EEE,7.28,1,60.36,Entrepreneurship Cell,"Java, SQL, Web Development, C++, Machine Learning",Yes,Core Engineering,Placed,Consulting,14.02,Research,6.92,8.51,7.36,8.37,8.07,6.45,6.24,6.28
01667221-3063-4e7f-81ff-81d1689d1205,Rachel Lane,20,Female,ECE,6.71,0,83.11,"Cultural Club, Coding Club, Sports Club","SQL, Java, C++, Python, Web Development",Yes,Research,Placed,Consulting,4.11,Startup,7.31,6.59,6.89,6.65,7.12,6.15,6.39,6.59
fd9a9caf-37e1-4afd-873c-f375fa1e59e4,Ramya,18,Female,CIVIL,6.68,1,93.74,"Cultural Club, Robotics, Coding Club","Machine Learning, C++, Java, Python",Yes,Research,Not Placed,,0,,8.73,6.53,5.71,6.49,7.21,7.06,6.61,5.09
1d48a071-ab61-47b1-b93b-4c3220500494,Claudia Lyons,22,Male,ECE,6.78,0,72.29,"Entrepreneurship Cell, Coding Club, Literary Society","SQL, Data Science, Web Development",No,,Placed,Consulting,16.65,Startup,7.76,7.28,7.1,6.94,6.25,6.72,5.31,6.9
2067bdac-88bd-43d1-b540-b30e039f3a25,William Tran,20,Male,MECH,7.03,1,93.22,Robotics,"C++, Python, SQL, Web Development, Java",No,,Placed,Core Engineering,4.17,Job,8.09,7.58,4.57,7.19,7.24,6.98,6.39,8.19
04e0aa19-7fe5-4a6c-9a93-80ac33c7d62f,Suresh,23,Male,EEE,7.13,0,80,Robotics,"Data Science, SQL, Machine Learning, Python",No,,Placed,Core Engineering,10,Higher Studies,7.11,7.45,4.91,8.41,8.34,4.67,8.09,8.06
cdd8af09-451b-4267-b887-5caf1991103f,Jeffrey James,22,Male,IT,6.7,2,65.67,Sports Club,"Machine Learning, SQL, Data Science, Web Development, C++",Yes,Core Engineering,Placed,Research,3.06,Research,6.63,7.23,6.01,5.43,5.94,7.38,6.84,8.11
36c7d6fa-7aa4-4052-bf51-936241a64fed,Joshua Fitzpatrick,21,Female,CIVIL,6.8,0,78.3,Cultural Club,"Machine Learning, Python, C++, SQL",No,,Not Placed,,0,,7.85,6.56,6.4,7.17,8.18,5.8,5.98,6.48
4c269f16-1a44-48eb-b02c-21505f58f504,Amit,23,Male,EEE,7.18,0,90.18,"Coding Club, Literary Society, Sports Club","Java, Machine Learning, C++, Web Development, SQL",Yes,Core Engineering,Placed,Software,15.27,Startup,7.11,8.74,7.59,7.84,5.95,7.35,6.96,5.87
7a6e43d0-d9c5-4cd9-b09d-721b62be4009,Mariah Robles,21,Male,CSE,7.43,0,60.11,"Robotics, Sports Club, Literary Society","Machine Learning, Python, Web Development, Data Science, C++",No,,Placed,Consulting,10.67,Research,7.22,8.67,7.57,7.63,7.7,6.08,6.43,8.12
5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,Aaron Moore,18,Female,IT,7.05,1,71.47,"Robotics, Cultural Club","Java, Python",Yes,Software,Not Placed,,0,,7.57,6.62,8.32,6.71,6.05,6.99,6.18,7.94
4270352d-702d-4556-8c64-5bf10e93fba8,Arjun,18,Male,EEE,7,0,60.75,Cultural Club,"Web Development, Java",Yes,Research,Placed,Software,19.56,Startup,7.84,5.71,7.06,5.88,6.39,7.49,7.81,7.79
6d204496-66d0-4371-98e8-8ebb7a9e8eef,Katherine Browning,18,Male,ECE,7.36,1,93.56,Robotics,"SQL, Machine Learning, Web Development, Data Science, Python",Yes,Software,Not Placed,,0,,7.46,8.67,6.99,7.67,5.91,6.61,7.7,7.85
a0d7cfc8-3a17-43b7-b5d3-8459f3bc6b09,Sonal,20,Female,EEE,7.23,0,67.37,"Entrepreneurship Cell, Coding Club, Robotics","Data Science, C++, Python, SQL, Web Development",No,,Not Placed,,0,,6.82,7.49,6.99,7.31,8.81,6.66,7.28,6.49
706c5c56-49e2-423d-abd3-461691b78d8e,Michael Lyons,21,Male,IT,6.62,1,91.07,"Cultural Club, Sports Club","Machine Learning, Java",No,,Not Placed,,0,,7.35,7.12,6.02,6.11,7.36,6.78,6.16,6.08
4c881a90-c109-4e6b-a7d7-7c7e07f0b3d2,Siddharth,23,Male,EEE,6.7,2,94.74,Sports Club,"Machine Learning, Data Science",Yes,Consulting,Not Placed,,0,,5.37,6.5,7.35,8.39,5.77,7.79,6.94,5.48
442a6ce4-ac24-4352-8822-28f22d720501,Anita,19,Female,CSE,6.64,0,85.13,"Literary Society, Sports Club, Coding Club","Data Science, C++",No,,Not Placed,,0,,6.61,5.98,5.97,6.63,7.64,7.93,6.5,5.85
4a5dee64-3a65-43b9-826a-55e559bd1dc1,Karan,23,Male,CSE,6.88,0,63.39,Robotics,"Java, Web Development, SQL, Python, C++",No,,Placed,Research,10.9,Startup,5.88,6.72,6.63,7.28,6.45,6.4,8.44,7.28
f377530f-2a5d-453a-aec0-5882035993bf,Rahul,22,Male,ECE,7.01,0,78,Sports Club,"SQL, Java, C++, Web Development, Data Science",Yes,Higher Studies,Placed,Research,8.66,Higher Studies,6.92,8.66,5.36,7.97,6.89,6.71,6.45,7.15
4d37d6d9-3f4d-4a0d-8c60-3d16eb507c48,Meena,23,Female,EEE,7.11,2,67.14,"Sports Club, Robotics, Entrepreneurship Cell","Python, C++",Yes,Higher Studies,Placed,Consulting,11.72,Research,8.16,6.56,8.26,5.34,5.38,8.28,7.01,7.92
dee34e2a-d6e0-4c60-b59d-066285d08c1c,Rahul,19,Male,IT,7.45,0,64.08,Entrepreneurship Cell,"SQL, Web Development, Machine Learning",Yes,Software,Not Placed,,0,,6.62,8.6,7.75,8.41,7.35,7.41,6.88,6.56
e906b056-750b-4501-a5b7-6e71c0b942ad,Anil,22,Male,ECE,6.69,4,76.85,Sports Club,"Web Development, Java",No,,Not Placed,,0,,5.65,7.59,7.71,7.05,8.22,6.32,6.49,4.52
ce072a52-73ed-4223-8b4e-f503f8722413,Jason Graves,23,Female,MECH,7.23,1,60.58,Robotics,"Java, C++, Python, Web Development, Machine Learning",No,,Placed,Consulting,5.03,Higher Studies,6.64,7.19,6.97,8.33,7.32,8.1,7.61,5.68
5a86b5ec-1865-412a-896c-495acec8613d,Rakhi,20,Female,CSE,6.71,1,85.04,Entrepreneurship Cell,"Web Development, Java, C++",Yes,Research,Not Placed,,0,,5.59,7.5,5.96,8.28,6.74,7.13,7.41,5.07
5d340833-db59-4a19-9ea6-ed4a04cad30a,Cynthia Le,18,Female,EEE,7,0,66.03,"Robotics, Entrepreneurship Cell","Data Science, SQL",No,,Placed,Consulting,13.55,Research,6.79,6.77,7.16,6.55,6.6,8.07,6.71,7.38
74e0079a-98fb-4727-9740-b2122d5245f4,Madison Elliott,18,Male,CSE,7.15,1,75.19,Entrepreneurship Cell,"SQL, Data Science",Yes,Core Engineering,Not Placed,,0,,7.44,8.18,7.16,7.49,7.7,6.12,7.46,5.66
ab9099a4-35a2-40ae-9af3-05535ec42e08,Timothy Wong,22,Female,CSE,7.06,2,63.61,"Sports Club, Robotics","Python, Web Development, C++, Java, Machine Learning",Yes,Higher Studies,Not Placed,,0,,7.34,6.99,7.77,5.85,6.22,7.77,6.2,8.38
166b1ea0-030b-47f1-9fd8-e9a7ec0130b9,Ramya,18,Female,CSE,7.35,0,79.32,"Literary Society, Cultural Club, Entrepreneurship Cell","Web Development, SQL",Yes,Research,Placed,Higher Studies,18.08,Startup,8.6,7.56,8.77,5.78,8.07,8.01,5.32,6.7
77e8b401-b684-4eb5-97bd-2960a1715311,Rakhi,18,Female,CSE,6.57,1,69.01,"Cultural Club, Sports Club","Data Science, SQL, Java",Yes,Core Engineering,Placed,Software,9.21,Research,4.99,8.07,7.71,6.71,5.58,7.6,4.92,6.98
0534a101-8ddc-4719-81f3-8dd4fd034ada,John Reid,22,Female,CIVIL,6.56,0,81.82,"Coding Club, Sports Club","Java, SQL, Python",Yes,Consulting,Placed,Consulting,4.8,Startup,5.71,5.77,6.26,6.63,7.31,6.2,7.28,7.36
02bdeabe-7060-48eb-be8e-ed12a3ea21a2,Matthew Lara,22,Male,CIVIL,7.35,1,76.96,Coding Club,"SQL, Data Science",No,,Placed,Hardware,11.66,Startup,6.72,6.04,9.58,7.17,7.83,7.52,7.19,6.77
c6dc78f7-7bf6-4a7f-b58b-eecc9e405b00,Neha,22,Female,IT,6.96,1,92.82,"Entrepreneurship Cell, Cultural Club, Sports Club","Data Science, C++, SQL, Web Development, Python",No,,Not Placed,,0,,8.99,6.17,6.45,6.85,7.84,7.21,5.71,6.47
f4dbca07-e506-4670-b092-947dbe4969ec,William Crawford,20,Male,ECE,6.8,3,63.4,Robotics,"Python, SQL, Data Science",No,,Placed,Higher Studies,12.33,Higher Studies,8.54,6.34,6.62,7.28,5.7,6.24,7.02,6.7
bdce635f-bf90-4d6a-b5c6-06b54e003d55,Hailey Gutierrez,19,Female,IT,6.52,1,85.36,"Entrepreneurship Cell, Coding Club","Web Development, Machine Learning",No,,Placed,Consulting,9.19,Higher Studies,7.78,5.88,7.05,5.43,7.34,7.68,5.38,5.66
b5a6571c-4fa5-435e-90cc-460428b26b1b,Brandy York,18,Female,CSE,7.35,0,83.77,"Coding Club, Literary Society, Sports Club","SQL, C++",Yes,Hardware,Not Placed,,0,,8.29,7.06,9.05,5.37,6.44,7.03,8.14,7.4
fef97d57-3c77-4a4a-8d65-4036a00f230b,Kathryn Cain,20,Male,CSE,7.49,1,83.84,Coding Club,"Data Science, SQL, Machine Learning, Python",No,,Placed,Higher Studies,7.26,Research,6.51,5.89,7.76,8.22,7.92,9.49,6.54,7.6
4ed0730d-711d-41dd-96ed-0330ce015413,David Torres,20,Male,CIVIL,7.1,1,72.56,Sports Club,"Web Development, Java, C++",Yes,Research,Not Placed,,0,,5.25,8.01,7.75,7.23,7.04,5.22,7.77,8.49
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,Jennifer Jones,19,Male,EEE,6.94,4,90.2,Cultural Club,"Python, Java",No,,Not Placed,,0,,7.58,7.15,6.52,6.67,7.21,6.84,5.66,7.91
2cccfdf1-5734-4491-810a-7e8c6237a65d,Ramya,23,Female,EEE,6.89,1,77.21,Literary Society,"C++, Data Science, Machine Learning, Java, SQL",Yes,Research,Placed,Consulting,5.9,Startup,5.34,8.26,8.14,4.98,6.44,6.4,8.64,6.9
dc8a4922-5005-480f-a4c7-78a59b4e164b,Morgan Valencia,21,Male,CSE,7.49,0,94.13,"Coding Club, Entrepreneurship Cell, Cultural Club","SQL, C++, Web Development",No,,Placed,Software,8.58,Higher Studies,6.64,9.5,7.78,7.08,7.31,7.41,7.44,6.76
c80ba4a4-eb5d-4a54-b6f3-a4040005003e,Anita,20,Female,EEE,6.92,0,80.37,"Literary Society, Coding Club, Robotics","Web Development, Python, Data Science, Java, SQL",No,,Placed,Software,5.37,Startup,6.97,6.23,6.28,6.19,6.01,7.93,7.8,7.94
42803aa0-55ac-4d06-be9d-a9517329af6e,Justin Frederick,19,Female,IT,7,0,85.64,"Sports Club, Coding Club","Python, Java, Data Science, Machine Learning",Yes,Research,Placed,Software,11.89,Research,7.54,5.85,8.44,6.79,7.07,6.7,5.9,7.74
8941bdd3-9803-482e-926a-4bd0be125f8f,Sheri Buchanan,18,Male,CIVIL,6.9,2,69.61,"Cultural Club, Entrepreneurship Cell","Data Science, Web Development, Machine Learning, Python",Yes,Consulting,Not Placed,,0,,6.66,6.01,7.71,6.57,6.53,6.99,6.18,8.53
66bca865-963c-4f25-968a-b707001fc69f,Suresh,19,Male,CIVIL,6.99,0,94.96,Cultural Club,"SQL, Data Science",No,,Placed,Core Engineering,7.24,Higher Studies,6.28,6.77,8.18,7.19,6.47,7.48,5.9,7.68
6fe633f1-8f80-4d8b-a1d5-5f8569678586,Christopher Mclaughlin,23,Male,ECE,6.62,4,66.61,"Sports Club, Entrepreneurship Cell","Machine Learning, Web Development, Java, SQL, Data Science",No,,Placed,Research,18.9,Higher Studies,5.43,6.57,6.44,6.77,5.81,6.99,6.67,8.29
b2a0f778-809d-4444-93ab-3cce264ae04f,Anthony Dennis,22,Female,CSE,6.86,0,90.34,"Cultural Club, Coding Club","C++, Java",No,,Not Placed,,0,,6.19,6.87,6.93,6.05,5.29,7.22,8.37,7.96
50e96888-7273-4e7b-bf9a-d277db496e6d,Jonathan Valdez,18,Female,CIVIL,7.65,0,67.22,"Coding Club, Cultural Club, Entrepreneurship Cell","Machine Learning, C++, Data Science, Java, Python",Yes,Software,Placed,Research,12.39,Higher Studies,8.42,6.59,7.51,8.61,7.25,8.27,6.14,8.42
4140752c-aa44-4259-9001-8b7b6d4067f4,Christian Leblanc,18,Male,CIVIL,6.19,2,63.02,Literary Society,"Web Development, Machine Learning, Python",No,,Placed,Core Engineering,19.17,Startup,5.89,5.34,6.17,6.34,5.25,6.87,7.95,5.71
f4be0a2c-f571-4989-98bb-597d8f1fd309,Neha,21,Female,CIVIL,6.23,1,79.13,Coding Club,"Machine Learning, Web Development, Data Science, C++",No,,Placed,Core Engineering,3.36,Job,6.36,6.18,6.23,7.01,4.57,5.49,6.89,7.12
85e8267a-0e23-4fd5-9031-5ccbd208ee77,Neha,21,Female,IT,6.77,3,95.63,"Coding Club, Robotics, Sports Club","C++, Web Development, Java, Python, Data Science",No,,Not Placed,,0,,7.2,5.95,7.78,6.37,7.2,6.54,7.35,5.8
d664d264-4c6e-47ff-b9de-7a3a486822b9,Yvonne Burns,19,Male,MECH,6.82,2,85.25,"Sports Club, Literary Society, Cultural Club","Java, Python",No,,Not Placed,,0,,7.19,8,4.3,7.68,6.35,5.17,7.51,8.37
81b34c3e-1d61-49cb-a1b6-0c866c131683,Siddharth,20,Male,EEE,6.92,0,80.37,"Literary Society, Coding Club, Robotics","Web Development, Python, Data Science, Java, SQL",No,,Placed,Software,5.37,Startup,6.97,6.23,6.28,6.19,6.01,7.93,7.8,7.94
35845d71-b221-41c5-b5b8-6d0a864f36dd,Ashley Blair,19,Female,ECE,6.78,0,74.8,"Entrepreneurship Cell, Coding Club, Literary Society","Java, Machine Learning, SQL",Yes,Higher Studies,Placed,Consulting,5.58,Research,5.52,6.79,8.64,6.96,5.17,7.18,7.82,6.2
403fd582-4ccf-4a4b-bc93-243ec90b9454,Laura Ross,23,Female,IT,6.88,2,80.41,Entrepreneurship Cell,"C++, Python, Web Development, Machine Learning, Java",Yes,Software,Placed,Consulting,14.35,Higher Studies,6.47,7.62,6.63,7.59,6.34,6.17,8.22,5.99
f796611f-c7c1-4b1b-9d58-631b052226b9,Alexa Buck,20,Male,CSE,6.74,1,93.84,"Entrepreneurship Cell, Cultural Club","Machine Learning, Web Development, SQL, Data Science",No,,Not Placed,,0,,8.1,4.99,5.13,6.08,6.1,8.4,6.83,8.25
9b5f8f39-848b-44f0-b498-17354d38e415,Nicole Phillips,20,Male,CIVIL,6.7,2,85.83,"Coding Club, Sports Club, Cultural Club","Python, Data Science",Yes,Research,Not Placed,,0,,7.03,5.84,6.53,8.03,5.97,6.79,7.29,6.08
081293dd-62eb-40bd-9ec9-e3cdb092e21a,Amit,19,Male,IT,7.03,1,78.15,Robotics,"Python, Machine Learning, Web Development, Data Science",No,,Placed,Software,13.11,Startup,6.98,6.98,6.04,7.92,6.95,6.19,7.59,7.61
15935c16-a274-4afc-8db4-89cb556a7748,Ravi,19,Male,MECH,6.57,1,85.16,Entrepreneurship Cell,"Python, SQL",No,,Placed,Core Engineering,16.48,Job,5.85,7,7.62,5.81,5.89,6.75,6.63,6.98
a754a29f-f143-4545-ae6b-34b907ef2ba8,Steve Moore,18,Male,ECE,6.67,0,67.07,Entrepreneurship Cell,"Data Science, SQL, Web Development, C++",Yes,Higher Studies,Placed,Core Engineering,7.85,Startup,4.64,7.65,7.35,7.09,6.78,6.19,8.51,5.16
8a4a0e2d-f22b-4b98-b24c-c64fbe3e6e57,Patrick Moore,18,Female,EEE,6.84,1,70.99,Robotics,"Java, SQL, Machine Learning, Data Science",No,,Not Placed,,0,,7.33,7.62,5.91,6.84,7.04,7.58,7,5.37
b7dbb32c-d0c1-40ae-92a8-9ab919517f7e,Suresh,20,Male,CSE,6.62,2,73.98,Entrepreneurship Cell,"SQL, Machine Learning, Data Science",Yes,Consulting,Not Placed,,0,,7.07,7.52,5.44,6.47,7.79,5.75,7.29,5.64
74915c14-a30b-469c-9c40-50454a22eae9,Denise Dean,19,Male,EEE,7.27,2,70.69,"Literary Society, Coding Club","Web Development, SQL, Data Science, Machine Learning, Java",No,,Not Placed,,0,,8.43,7.37,7.17,6.95,5.85,6.78,8.97,6.62
e1fff6c0-8347-41da-9c11-ab6d42f5b3f5,Brett Zavala MD,23,Female,ECE,7.2,2,84.17,"Coding Club, Entrepreneurship Cell","C++, Data Science, SQL",Yes,Higher Studies,Not Placed,,0,,6.8,6.39,7.14,7.01,8.35,6.89,8.37,6.68
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
